,ID,players_turn,decision_consistency,coalition_suggestion,C0,C1,C2,C3,C4,C5,C6,S0,S1,S2,S3,S4,S5,S6,R0,R1,R2,R3,R4,R5,R6,round_num,CP,in_cp,Reward
15,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,13,-1,-1,1
16,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,14,-1,-1,1
17,1952,1,0,1,0,1,2,1,3,2,4,1,0,1,0,0,0,0,0,1,2,1,3,2,4,15,-1,-1,1
18,1952,1,0,1,0,1,2,1,3,2,4,1,0,1,0,0,0,0,0,1,2,1,3,2,4,16,-1,-1,1
19,1952,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,17,-1,-1,1
20,1952,1,0,1,0,1,2,1,3,2,4,1,0,0,0,0,0,0,0,1,2,1,3,2,4,18,-1,-1,1
21,1952,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,19,-1,-1,1
22,1952,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,20,-1,-1,1
23,1952,1,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,21,2,2,1
24,1952,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,21,2,2,1
2,1953,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1953,1,1,1,0,1,2,3,4,5,0,1,0,0,0,1,0,1,0,1,2,3,4,5,0,2,-1,2,1
4,1953,1,0,1,0,1,2,3,4,5,0,1,1,0,0,0,0,1,0,1,2,3,4,5,0,3,-1,2,1
5,1953,1,0,1,0,1,2,3,4,5,0,1,0,0,0,0,1,0,0,1,2,3,4,5,0,4,-1,2,1
6,1953,1,1,1,0,1,2,3,4,5,0,1,0,0,0,1,0,1,0,1,2,3,4,5,0,5,-1,2,1
7,1953,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,6,-1,2,1
8,1953,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,0,0,1,2,1,3,4,0,7,-1,2,1
9,1953,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,7,2,2,1
2,1954,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1954,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,2,-1,3,1
4,1954,1,1,1,0,1,1,1,2,1,1,1,0,0,0,0,0,1,0,1,1,1,2,1,1,3,-1,-1,1
5,1954,0,1,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,3,-1,-1,1
6,1954,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,-1,-1,1
7,1954,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,-1,-1,1
8,1954,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,-1,-1,1
9,1954,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7,-1,-1,1
10,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8,-1,-1,1
11,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,9,-1,-1,1
12,1954,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,-1,-1,1
13,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,11,-1,-1,1
14,1954,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,-1,-1,1
15,1954,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13,-1,-1,1
16,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,14,-1,-1,1
17,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,15,-1,-1,1
18,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,16,-1,-1,1
19,1954,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,17,-1,-1,1
20,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,18,-1,-1,1
21,1954,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19,-1,-1,1
22,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,20,-1,-1,1
23,1954,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,21,-1,-1,1
24,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,22,-1,-1,1
25,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,23,-1,-1,1
26,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,24,-1,-1,1
27,1954,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,25,-1,-1,1
28,1954,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,25,-1,-1,1
29,1954,1,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0,1,26,-1,-1,1
30,1954,1,0,1,0,0,0,1,2,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0,1,27,-1,-1,1
31,1954,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,2,0,1,28,-1,-1,1
32,1954,1,0,1,0,0,0,1,2,0,1,1,1,1,1,0,1,0,0,0,0,1,2,0,1,29,-1,-1,1
33,1954,1,0,1,0,0,0,1,2,0,1,1,1,1,1,0,1,1,0,0,0,1,2,0,1,30,-1,-1,1
34,1954,0,1,1,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,1,30,-1,0,2
35,1954,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,31,-1,0,2
36,1954,1,0,1,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,1,2,3,1,32,-1,0,2
37,1954,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,32,0,0,2
2,1955,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1955,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,2,-1,2,1
4,1955,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,1,0,1,2,3,4,5,0,3,-1,2,1
5,1955,1,0,1,0,1,2,3,4,5,0,1,0,0,0,1,0,0,0,1,2,3,4,5,0,4,-1,2,1
6,1955,1,0,1,0,1,2,3,4,5,0,1,0,0,1,0,0,0,0,1,2,3,4,5,0,5,-1,2,1
7,1955,1,1,1,0,1,2,1,3,4,0,1,1,0,1,0,0,1,0,1,2,1,3,4,0,6,-1,2,1
8,1955,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,6,2,2,1
2,1956,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1956,1,0,1,0,0,1,2,3,1,4,1,0,1,0,0,1,0,0,0,1,2,3,1,4,2,-1,-1,1
4,1956,1,1,1,0,0,1,2,3,1,4,1,1,0,1,0,0,0,0,0,1,0,2,1,3,3,-1,-1,1
5,1956,1,0,1,0,0,1,0,2,1,3,1,1,0,0,0,0,0,0,0,1,0,2,1,3,4,-1,-1,1
6,1956,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,5,-1,-1,1
7,1956,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,6,-1,-1,1
8,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,7,-1,-1,1
9,1956,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,8,-1,-1,1
10,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,9,-1,-1,1
11,1956,1,1,1,0,1,2,1,3,2,4,1,0,1,0,0,1,0,0,1,2,1,3,2,4,10,-1,-1,1
12,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,11,-1,-1,1
13,1956,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,12,-1,-1,1
14,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,13,-1,-1,1
15,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,14,-1,-1,1
16,1956,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,15,-1,-1,1
17,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,0,0,0,0,0,1,2,1,3,2,4,16,-1,-1,1
18,1956,1,1,1,0,1,2,1,3,2,4,1,1,0,1,0,0,0,0,1,2,1,3,2,4,17,-1,-1,1
19,1956,1,1,1,0,1,2,1,3,2,4,1,0,0,0,1,0,0,0,1,2,1,3,2,4,18,-1,-1,1
20,1956,0,1,1,0,1,2,1,3,2,4,1,0,0,0,0,0,1,0,1,2,1,3,2,0,18,2,2,1
21,1956,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,18,2,2,1
2,1957,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1957,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,2,-1,-1,1
4,1957,0,1,1,0,1,1,2,3,4,5,1,1,1,0,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
5,1957,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,3,-1,0,2
6,1957,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,3,-1,0,2
7,1957,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,4,-1,0,2
8,1957,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,5,-1,0,2
9,1957,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,6,-1,0,2
10,1957,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,7,-1,0,2
11,1957,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,8,-1,0,2
12,1957,1,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,9,-1,0,2
13,1957,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,0,0,2
2,1958,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1958,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
4,1958,1,0,1,0,0,1,2,3,4,5,1,1,0,0,0,0,0,0,0,1,2,3,4,5,2,-1,-1,1
5,1958,0,1,1,0,0,1,2,3,4,5,1,1,0,1,0,0,1,0,0,1,0,2,3,0,2,-1,-1,1
6,1958,1,0,1,0,0,1,0,2,3,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0,3,-1,-1,1
7,1958,1,0,1,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0,4,-1,-1,1
8,1958,1,0,1,0,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,5,-1,-1,1
9,1958,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,5,2,2,1
2,1959,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1959,0,1,1,0,1,2,3,4,5,6,1,1,1,0,0,1,0,0,0,0,1,2,0,3,1,-1,-1,1
4,1959,1,0,1,0,0,0,1,2,0,3,1,1,1,1,0,1,0,0,0,0,1,2,0,3,2,-1,-1,1
5,1959,1,0,1,0,0,0,1,2,0,3,1,0,0,0,1,0,0,0,0,0,1,2,0,3,3,-1,-1,1
6,1959,0,1,0,0,0,0,1,2,0,3,1,0,0,1,0,0,0,0,0,0,1,2,0,3,3,-1,-1,1
7,1959,1,0,1,0,0,0,1,2,0,3,1,1,0,0,0,0,0,0,0,0,1,2,0,3,4,-1,-1,1
8,1959,1,1,1,0,0,0,1,2,0,3,1,1,1,0,1,1,0,0,0,0,1,2,0,3,5,-1,-1,1
9,1959,0,1,1,0,0,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,1,2,3,4,5,-1,0,2
10,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,0,1,2,3,4,6,-1,0,2
11,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,7,-1,0,2
12,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,8,-1,0,2
13,1959,1,0,1,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,3,4,9,-1,0,2
14,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,10,-1,0,2
15,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,11,-1,0,2
16,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,12,-1,0,2
17,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,13,-1,0,2
18,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,14,-1,0,2
19,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,15,-1,0,2
20,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,16,-1,0,2
21,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,17,-1,0,2
22,1959,1,0,1,0,0,0,1,2,3,4,1,0,1,0,0,0,0,0,0,0,1,2,3,4,18,-1,0,2
23,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,19,-1,0,2
24,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,20,-1,0,2
25,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,21,-1,0,2
26,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,2,3,4,22,-1,0,2
27,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,23,-1,0,2
28,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,24,-1,0,2
29,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,25,-1,0,2
30,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,26,-1,0,2
31,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,2,3,4,27,-1,0,2
32,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,28,-1,0,2
33,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,29,-1,0,2
34,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,30,-1,0,2
35,1959,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,1,2,3,4,31,-1,0,2
36,1959,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,32,-1,0,2
37,1959,1,0,1,0,0,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0,1,2,3,1,33,-1,0,2
38,1959,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,34,-1,0,2
39,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,35,-1,0,2
40,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,36,-1,0,2
41,1959,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,36,-1,0,2
42,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,37,-1,0,2
43,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,38,-1,0,2
44,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,39,-1,0,2
45,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,40,-1,0,2
46,1959,1,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,41,-1,0,2
47,1959,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,42,-1,0,2
48,1959,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,42,0,0,2
2,1960,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1960,1,0,1,0,0,1,2,3,4,5,1,0,0,0,0,0,0,0,0,1,2,3,4,5,2,-1,-1,1
4,1960,1,0,1,0,0,1,2,3,4,5,1,0,0,0,0,0,0,0,0,1,2,3,4,5,3,-1,-1,1
5,1960,1,0,1,0,0,1,2,3,4,5,1,0,0,1,0,0,0,0,0,1,2,3,4,5,4,-1,-1,1
6,1960,1,0,1,0,1,2,1,3,4,2,1,0,1,0,0,0,0,0,1,2,1,3,4,2,5,-1,-1,1
7,1960,1,1,1,0,1,2,1,3,4,2,1,0,0,0,0,1,0,0,1,2,1,3,0,2,6,3,3,1
8,1960,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,6,3,3,1
2,1961,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1961,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,2,-1,-1,1
4,1961,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,3,-1,-1,1
5,1961,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,3,-1,-1,1
6,1961,1,1,1,0,0,1,2,3,4,5,1,1,1,0,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
7,1961,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,0,0,1,2,3,4,5,-1,0,2
8,1961,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,0,0,1,2,3,4,6,-1,0,2
9,1961,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,0,0,1,2,3,4,6,-1,0,2
10,1961,0,1,0,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,6,-1,0,2
11,1961,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,7,-1,0,2
12,1961,1,0,1,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,3,4,8,-1,0,2
13,1961,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,9,-1,0,2
14,1961,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,10,-1,0,2
15,1961,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,11,-1,0,2
16,1961,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,2,3,1,12,-1,0,2
17,1961,1,0,1,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,1,2,3,1,13,-1,0,2
18,1961,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,14,-1,0,2
19,1961,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0,0,2
2,1962,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1962,0,1,0,0,1,1,2,3,4,5,1,0,0,1,0,0,0,0,1,1,2,3,4,5,1,-1,-1,1
4,1962,1,0,1,0,1,1,2,3,4,5,1,0,0,0,0,0,0,0,1,1,2,3,4,5,2,-1,-1,1
5,1962,0,1,1,0,1,1,2,3,4,5,1,1,1,0,0,1,0,0,0,0,1,2,0,3,2,-1,-1,1
6,1962,1,1,1,0,0,0,1,2,0,3,1,1,1,0,1,1,0,0,0,0,1,2,0,3,3,-1,-1,1
7,1962,0,1,1,0,0,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,1,2,3,4,3,-1,0,2
8,1962,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
9,1962,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,0,0,1,2,3,4,5,-1,0,2
10,1962,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,6,-1,0,2
11,1962,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,7,-1,0,2
12,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,8,-1,0,2
13,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,9,-1,0,2
14,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,10,-1,0,2
15,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,11,-1,0,2
16,1962,1,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,12,-1,0,2
17,1962,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,2,3,1,12,-1,0,2
18,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,13,-1,0,2
19,1962,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,14,-1,0,2
20,1962,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,15,-1,0,2
21,1962,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,15,0,0,2
2,1963,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1963,1,0,1,0,1,1,2,3,4,5,1,0,0,1,0,0,0,0,1,1,2,3,4,5,2,-1,-1,1
4,1963,0,1,1,0,1,1,2,3,4,5,1,0,0,0,0,0,1,0,1,1,2,3,4,0,2,-1,2,1
5,1963,1,0,1,0,1,1,2,3,4,0,1,0,0,0,0,0,1,0,1,1,2,3,4,0,3,-1,2,1
6,1963,1,0,1,0,1,1,1,2,3,0,1,0,0,1,0,0,0,0,1,1,1,2,3,0,4,-1,2,1
7,1963,1,1,1,0,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,5,-1,-1,1
8,1963,1,0,1,0,1,1,1,2,3,1,1,0,0,1,0,0,0,0,1,1,1,2,3,1,6,-1,-1,1
9,1963,1,0,1,0,1,1,1,2,3,1,1,0,0,0,0,0,0,0,1,1,1,2,3,1,7,-1,-1,1
10,1963,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,8,-1,-1,1
11,1963,0,1,1,0,1,1,1,2,3,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,8,-1,3,1
12,1963,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,8,3,3,1
2,1964,1,0,1,0,1,2,3,4,5,6,1,0,0,1,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1964,0,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
4,1964,0,1,1,0,1,2,3,4,5,0,1,1,0,1,0,1,1,0,0,1,0,2,0,0,1,-1,-1,1
5,1964,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,2,-1,-1,1
6,1964,0,1,1,0,0,1,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,2,-1,-1,1
7,1964,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,1,2,-1,-1,1
8,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,3,-1,-1,1
9,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,0,0,0,1,0,2,0,1,4,-1,-1,1
10,1964,1,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1,5,-1,-1,1
11,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,6,-1,-1,1
12,1964,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,7,-1,-1,1
13,1964,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,1,8,-1,-1,1
14,1964,1,0,1,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,9,-1,-1,1
15,1964,1,1,1,0,0,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,0,1,10,-1,-1,1
16,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,11,-1,-1,1
17,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,12,-1,-1,1
18,1964,1,0,1,0,0,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,2,0,1,13,-1,-1,1
19,1964,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,13,3,3,1
